[2024-02-29 09:34:48]|||{"logger":"i.l.core.protocol.ConnectionWatchdog", "thread":"lettuce-eventExecutorLoop-1-5", "msg":"Reconnecting, last destination was 192.168.189.128:6379"}
[2024-02-29 15:54:24]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"checking username:admin"}
[2024-02-29 15:54:24]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"根据用户15找到资源"}
[2024-02-29 15:54:24]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"authenticated user:admin"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"checking username:admin"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"checking username:admin"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"checking username:admin"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户15找到资源"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"根据用户15找到资源"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"根据用户15找到资源"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"authenticated user:admin"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"authenticated user:admin"}
[2024-02-29 15:54:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"authenticated user:admin"}
[2024-02-29 15:54:25]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"/role/queryRolePages - cost:	13"}
[2024-02-29 15:55:19]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"checking username:admin"}
[2024-02-29 15:55:19]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:19]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"authenticated user:admin"}
[2024-02-29 15:55:19]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"/users/logout - cost:	2"}
[2024-02-29 15:55:23]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:23]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"/users/login - cost:	74"}
[2024-02-29 15:55:23]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"checking username:admin"}
[2024-02-29 15:55:23]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:23]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"authenticated user:admin"}
[2024-02-29 15:55:23]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"/users/info - cost:	8"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"checking username:admin"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"checking username:admin"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"checking username:admin"}
[2024-02-29 15:55:25]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 60068"}
[2024-02-29 15:55:25]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 60066"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"authenticated user:admin"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"authenticated user:admin"}
[2024-02-29 15:55:25]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"authenticated user:admin"}
[2024-02-29 15:55:25]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"/role/queryRolePages - cost:	11"}
[2024-02-29 15:55:38]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"checking username:admin"}
[2024-02-29 15:55:38]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:38]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"authenticated user:admin"}
[2024-02-29 15:55:38]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"/role/listResource - cost:	4"}
[2024-02-29 15:55:42]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"checking username:admin"}
[2024-02-29 15:55:42]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:42]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"authenticated user:admin"}
[2024-02-29 15:55:42]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"/role/listMenu - cost:	4"}
[2024-02-29 15:55:44]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"checking username:admin"}
[2024-02-29 15:55:44]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"根据用户15找到资源"}
[2024-02-29 15:55:44]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"authenticated user:admin"}
[2024-02-29 15:55:44]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"/role/listResource - cost:	3"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"checking username:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户15找到资源"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户获取数据库中的资源大小19, 内容[com.coding.blog.service.entity.Resource@624ad848, com.coding.blog.service.entity.Resource@23d53953, com.coding.blog.service.entity.Resource@5e8ff410, com.coding.blog.service.entity.Resource@71692986, com.coding.blog.service.entity.Resource@45d5377b, com.coding.blog.service.entity.Resource@4f408133, com.coding.blog.service.entity.Resource@6e4ec3bf, com.coding.blog.service.entity.Resource@5653e2e9, com.coding.blog.service.entity.Resource@3ad179b7, com.coding.blog.service.entity.Resource@71532ec7, com.coding.blog.service.entity.Resource@69985869, com.coding.blog.service.entity.Resource@2095bb19, com.coding.blog.service.entity.Resource@1138627d, com.coding.blog.service.entity.Resource@7975438b, com.coding.blog.service.entity.Resource@528517dc, com.coding.blog.service.entity.Resource@5f4523e6, com.coding.blog.service.entity.Resource@d3c99f9, com.coding.blog.service.entity.Resource@5e06face, com.coding.blog.service.entity.Resource@24472d25]"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"authenticated user:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"/users/info - cost:	8"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"checking username:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"checking username:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"checking username:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 74127"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"根据用户15找到资源"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"根据用户15找到资源"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"authenticated user:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"根据用户15找到资源"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"authenticated user:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"authenticated user:admin"}
[2024-02-29 15:56:39]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"/role/queryRolePages - cost:	30"}
[2024-02-29 15:56:41]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"checking username:admin"}
[2024-02-29 15:56:41]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"根据用户15找到资源"}
[2024-02-29 15:56:41]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"authenticated user:admin"}
[2024-02-29 15:56:41]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"/role/listResource - cost:	6"}
[2024-02-29 15:56:48]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"checking username:admin"}
[2024-02-29 15:56:48]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"根据用户15找到资源"}
[2024-02-29 15:56:48]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"authenticated user:admin"}
[2024-02-29 15:56:48]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"/role/listResource - cost:	3"}
[2024-02-29 15:57:44]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"checking username:admin"}
[2024-02-29 15:57:44]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户15找到资源"}
[2024-02-29 15:57:44]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户获取数据库中的资源大小20, 内容[com.coding.blog.service.entity.Resource@37509424, com.coding.blog.service.entity.Resource@4efce4f1, com.coding.blog.service.entity.Resource@5c06a411, com.coding.blog.service.entity.Resource@5975e0dd, com.coding.blog.service.entity.Resource@6a37be63, com.coding.blog.service.entity.Resource@434504b8, com.coding.blog.service.entity.Resource@2a0a16ed, com.coding.blog.service.entity.Resource@5c0f7879, com.coding.blog.service.entity.Resource@b1c013d, com.coding.blog.service.entity.Resource@6097a422, com.coding.blog.service.entity.Resource@1ad07ba3, com.coding.blog.service.entity.Resource@3dbb0430, com.coding.blog.service.entity.Resource@5645ef53, com.coding.blog.service.entity.Resource@baee70d, com.coding.blog.service.entity.Resource@123a88b8, com.coding.blog.service.entity.Resource@77c5844b, com.coding.blog.service.entity.Resource@e83d297, com.coding.blog.service.entity.Resource@7269dac5, com.coding.blog.service.entity.Resource@3450f378, com.coding.blog.service.entity.Resource@6f6cde65]"}
[2024-02-29 15:57:44]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"authenticated user:admin"}
[2024-02-29 15:57:44]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"/users/info - cost:	8"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"checking username:admin"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"checking username:admin"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"checking username:admin"}
[2024-02-29 15:57:45]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 65687"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"根据用户15找到资源"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"根据用户15找到资源"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"authenticated user:admin"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"根据用户15找到资源"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"authenticated user:admin"}
[2024-02-29 15:57:45]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"authenticated user:admin"}
[2024-02-29 15:57:45]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"/role/queryRolePages - cost:	21"}
[2024-02-29 15:57:46]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"checking username:admin"}
[2024-02-29 15:57:46]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户15找到资源"}
[2024-02-29 15:57:46]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"authenticated user:admin"}
[2024-02-29 15:57:46]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"/role/listResource - cost:	3"}
[2024-02-29 15:57:49]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"checking username:admin"}
[2024-02-29 15:57:49]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"根据用户15找到资源"}
[2024-02-29 15:57:49]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"authenticated user:admin"}
[2024-02-29 15:57:49]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-9", "msg":"/role/listMenu - cost:	4"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"checking username:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 146379"}
[2024-02-29 16:00:15]|||{"logger":"c.a.d.pool.DruidAbstractDataSource", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/coding_blog?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 150288"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"根据用户15找到资源"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"authenticated user:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-8", "msg":"/users/info - cost:	11"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"checking username:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"checking username:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"checking username:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"根据用户15找到资源"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"根据用户15找到资源"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-10", "msg":"authenticated user:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"根据用户15找到资源"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-1", "msg":"authenticated user:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"authenticated user:admin"}
[2024-02-29 16:00:15]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-5", "msg":"/role/queryRolePages - cost:	17"}
[2024-02-29 16:01:02]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"checking username:admin"}
[2024-02-29 16:01:02]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户15找到资源"}
[2024-02-29 16:01:02]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"根据用户获取数据库中的资源大小21, 内容[com.coding.blog.service.entity.Resource@8fbd3ec, com.coding.blog.service.entity.Resource@40898371, com.coding.blog.service.entity.Resource@2601a607, com.coding.blog.service.entity.Resource@3d222b3b, com.coding.blog.service.entity.Resource@6b10ebc0, com.coding.blog.service.entity.Resource@670e6fd8, com.coding.blog.service.entity.Resource@4c14cca0, com.coding.blog.service.entity.Resource@60c34dea, com.coding.blog.service.entity.Resource@ce1f4d9, com.coding.blog.service.entity.Resource@18853a32, com.coding.blog.service.entity.Resource@721e944e, com.coding.blog.service.entity.Resource@8482bfa, com.coding.blog.service.entity.Resource@b8c4116, com.coding.blog.service.entity.Resource@3a69beff, com.coding.blog.service.entity.Resource@3c53f118, com.coding.blog.service.entity.Resource@758d1a93, com.coding.blog.service.entity.Resource@1c6071c5, com.coding.blog.service.entity.Resource@6b09baf0, com.coding.blog.service.entity.Resource@48715db8, com.coding.blog.service.entity.Resource@55b59fa7, com.coding.blog.service.entity.Resource@4ac4228d]"}
[2024-02-29 16:01:02]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"authenticated user:admin"}
[2024-02-29 16:01:02]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-7", "msg":"/users/info - cost:	10"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"checking username:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"checking username:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"根据用户15找到资源"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"根据用户15找到资源"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"checking username:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"authenticated user:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-4", "msg":"authenticated user:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"根据用户15找到资源"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"authenticated user:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-6", "msg":"/role/queryRolePages - cost:	13"}
[2024-02-29 16:01:03]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-2", "msg":"/resourceCategory/listAll - cost:	17"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"checking username:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.s.s.impl.UsersServiceImpl", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"根据用户15找到资源"}
[2024-02-29 16:01:03]|||{"logger":"c.c.b.w.s.f.JwtAuthenticationTokenFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"authenticated user:admin"}
[2024-02-29 16:01:03]|||{"logger":"c.c.blog.web.filter.ReqRecordFilter", "thread":"http-nio-0.0.0.0-8080-exec-3", "msg":"/resource/listAll - cost:	7"}
